"ref_date","geo","dguid","work_type","building_type","total"
2022,"Gananoque, Town, Ontario","3507024","New construction","Apartment",1216300
2022,"Gananoque, Town, Ontario","3507024","New construction","Row",3012700
2022,"Gananoque, Town, Ontario","3507024","New construction","Single",1358400
2022,"Gananoque, Town, Ontario","3507024","Renovations","Apartment",848600
2022,"Gananoque, Town, Ontario","3507024","Renovations","Cottage",2062000
2022,"Gananoque, Town, Ontario","3507024","Renovations","Single",12958300
2022,"Gananoque, Town, Ontario","3507024","Renovations","Small project",609600
2022,"Gander, Town, Newfoundland and Labrador","1006009","New construction","Apartment",617400
2022,"Gander, Town, Newfoundland and Labrador","1006009","New construction","Duplex",1256800
2022,"Gander, Town, Newfoundland and Labrador","1006009","New construction","Single",6009600
2022,"Gander, Town, Newfoundland and Labrador","1006009","Renovations","Apartment",16878900
2022,"Gander, Town, Newfoundland and Labrador","1006009","Renovations","Single",13280100
2022,"Gander, Town, Newfoundland and Labrador","1006009","Renovations","Small project",1048900
2022,"Garnish, Town, Newfoundland and Labrador","1002021","Renovations","Small project",60000
2022,"Gatineau, Ville, Quebec","2481017","New construction","Apartment",702350800
2022,"Gatineau, Ville, Quebec","2481017","New construction","Duplex",17042200
2022,"Gatineau, Ville, Quebec","2481017","New construction","Row",2108100
2022,"Gatineau, Ville, Quebec","2481017","New construction","Single",36076400
2022,"Gatineau, Ville, Quebec","2481017","Renovations","Apartment",188277200
2022,"Gatineau, Ville, Quebec","2481017","Renovations","Duplex",16060900
2022,"Gatineau, Ville, Quebec","2481017","Renovations","Row",10182000
2022,"Gatineau, Ville, Quebec","2481017","Renovations","Single",215355700
2022,"Gatineau, Ville, Quebec","2481017","Renovations","Small project",23059300
2022,"Gauthier, Township, Ontario","3554066","Renovations","Single",806600
2022,"Georgian Bay, Township, Ontario","3544065","New construction","Cottage",30600
2022,"Georgian Bay, Township, Ontario","3544065","New construction","Single",43103700
2022,"Georgian Bay, Township, Ontario","3544065","Renovations","Apartment",299200
2022,"Georgian Bay, Township, Ontario","3544065","Renovations","Row",765900
2022,"Georgian Bay, Township, Ontario","3544065","Renovations","Single",76549600
2022,"Georgian Bay, Township, Ontario","3544065","Renovations","Small project",3039800
2022,"Georgian Bluffs, Township, Ontario","3542053","New construction","Cottage",55000
2022,"Georgian Bluffs, Township, Ontario","3542053","New construction","Mobile",754600
2022,"Georgian Bluffs, Township, Ontario","3542053","New construction","Row",2755500
2022,"Georgian Bluffs, Township, Ontario","3542053","New construction","Single",41662200
2022,"Georgian Bluffs, Township, Ontario","3542053","Renovations","Apartment",30900
2022,"Georgian Bluffs, Township, Ontario","3542053","Renovations","Single",45340100
2022,"Georgian Bluffs, Township, Ontario","3542053","Renovations","Small project",1035000
2022,"Georgina, Town, Ontario","3519070","New construction","Apartment",4484100
2022,"Georgina, Town, Ontario","3519070","New construction","Row",1249200
2022,"Georgina, Town, Ontario","3519070","New construction","Single",88195600
2022,"Georgina, Town, Ontario","3519070","Renovations","Apartment",2831400
2022,"Georgina, Town, Ontario","3519070","Renovations","Single",24621500
2022,"Georgina, Town, Ontario","3519070","Renovations","Small project",1155200
2022,"Gibbons, Town, Alberta","4811064","New construction","Single",1896400
2022,"Gibbons, Town, Alberta","4811064","Renovations","Apartment",437800
2022,"Gibbons, Town, Alberta","4811064","Renovations","Single",1537400
2022,"Gibbons, Town, Alberta","4811064","Renovations","Small project",58300
2022,"Gibsons, Town, British Columbia","5929005","New construction","Apartment",12987600
2022,"Gibsons, Town, British Columbia","5929005","New construction","Duplex",279300
2022,"Gibsons, Town, British Columbia","5929005","New construction","Single",9084900
2022,"Gibsons, Town, British Columbia","5929005","Renovations","Single",6036400
2022,"Gibsons, Town, British Columbia","5929005","Renovations","Small project",181200
2022,"Gilbert Plains, Municipality, Manitoba","4617054","New construction","Single",94400
2022,"Gilbert Plains, Municipality, Manitoba","4617054","Renovations","Single",1426000
2022,"Gilbert Plains, Municipality, Manitoba","4617054","Renovations","Small project",93000
2022,"Gimli, Rural municipality, Manitoba","4618031","New construction","Apartment",1384600
2022,"Gimli, Rural municipality, Manitoba","4618031","New construction","Cottage",8100
2022,"Gimli, Rural municipality, Manitoba","4618031","New construction","Duplex",712300
2022,"Gimli, Rural municipality, Manitoba","4618031","New construction","Mobile",48200
2022,"Gimli, Rural municipality, Manitoba","4618031","New construction","Row",51200
2022,"Gimli, Rural municipality, Manitoba","4618031","New construction","Single",14233800
2022,"Gimli, Rural municipality, Manitoba","4618031","Renovations","Apartment",225400
2022,"Gimli, Rural municipality, Manitoba","4618031","Renovations","Single",13130500
2022,"Gimli, Rural municipality, Manitoba","4618031","Renovations","Small project",1188400
2022,"Gladstone, Parish, New Brunswick","1303004","New construction","Single",232100
2022,"Glenella-Lansdowne, Municipality, Manitoba","4608055","New construction","Single",251900
2022,"Glenella-Lansdowne, Municipality, Manitoba","4608055","Renovations","Single",58700
2022,"Glenella-Lansdowne, Municipality, Manitoba","4608055","Renovations","Small project",117000
2022,"Glenwood, Town, Newfoundland and Labrador","1006012","New construction","Single",765400
2022,"Glenwood, Town, Newfoundland and Labrador","1006012","Renovations","Single",2527500
2022,"Glenwood, Town, Newfoundland and Labrador","1006012","Renovations","Small project",169000
2022,"Glenwood, Village, Alberta","4803006","New construction","Single",201100
2022,"Glenwood, Village, Alberta","4803006","Renovations","Single",751700
2022,"Glenwood, Village, Alberta","4803006","Renovations","Small project",10000
2022,"Glovertown, Town, Newfoundland and Labrador","1007044","New construction","Single",2092400
2022,"Glovertown, Town, Newfoundland and Labrador","1007044","Renovations","Cottage",257100
2022,"Glovertown, Town, Newfoundland and Labrador","1007044","Renovations","Single",3686100
2022,"Glovertown, Town, Newfoundland and Labrador","1007044","Renovations","Small project",296400
2022,"Goderich, Town, Ontario","3540028","New construction","Apartment",3966000
2022,"Goderich, Town, Ontario","3540028","New construction","Duplex",23800
2022,"Goderich, Town, Ontario","3540028","New construction","Single",18402500
2022,"Goderich, Town, Ontario","3540028","Renovations","Apartment",1490300
2022,"Goderich, Town, Ontario","3540028","Renovations","Single",10662400
2022,"Goderich, Town, Ontario","3540028","Renovations","Small project",813400
2022,"Gold River, Village, British Columbia","5924025","New construction","Single",416000
2022,"Gold River, Village, British Columbia","5924025","Renovations","Small project",33000
2022,"Golden Days, Summer village, Alberta","4811023","New construction","Cottage",2545200
2022,"Golden Days, Summer village, Alberta","4811023","New construction","Single",1706400
2022,"Golden Days, Summer village, Alberta","4811023","Renovations","Cottage",60000
2022,"Golden Days, Summer village, Alberta","4811023","Renovations","Single",1646300
2022,"Golden Days, Summer village, Alberta","4811023","Renovations","Small project",58000
2022,"Golden, Town, British Columbia","5939007","New construction","Apartment",4312400
2022,"Golden, Town, British Columbia","5939007","New construction","Single",3193500
2022,"Golden, Town, British Columbia","5939007","Renovations","Apartment",563400
2022,"Golden, Town, British Columbia","5939007","Renovations","Duplex",53600
2022,"Golden, Town, British Columbia","5939007","Renovations","Single",16393200
2022,"Golden, Town, British Columbia","5939007","Renovations","Small project",336500
2022,"Gordon, Parish, New Brunswick","1312008","New construction","Mobile",67200
2022,"Gordon, Parish, New Brunswick","1312008","New construction","Single",517300
2022,"Gordon, Parish, New Brunswick","1312008","Renovations","Single",3217500
2022,"Gordon, Parish, New Brunswick","1312008","Renovations","Small project",58000
2022,"Gordon/Barrie Island, Municipality, Ontario","3551027","New construction","Cottage",1076600
2022,"Gordon/Barrie Island, Municipality, Ontario","3551027","New construction","Single",818000
2022,"Gordon/Barrie Island, Municipality, Ontario","3551027","Renovations","Cottage",1174300
2022,"Gordon/Barrie Island, Municipality, Ontario","3551027","Renovations","Single",3840400
2022,"Gordon/Barrie Island, Municipality, Ontario","3551027","Renovations","Small project",227900
2022,"Gore Bay, Town, Ontario","3551026","New construction","Apartment",1170700
2022,"Gore Bay, Town, Ontario","3551026","New construction","Single",452900
2022,"Gore Bay, Town, Ontario","3551026","Renovations","Single",742300
2022,"Gore Bay, Town, Ontario","3551026","Renovations","Small project",28400
2022,"Gore, Canton (municipalité de), Quebec","2476025","New construction","Apartment",21700
2022,"Gore, Canton (municipalité de), Quebec","2476025","New construction","Single",24575600
2022,"Gore, Canton (municipalité de), Quebec","2476025","Renovations","Single",3143200
2022,"Gore, Canton (municipalité de), Quebec","2476025","Renovations","Small project",183600
2022,"Grahamdale, Rural municipality, Manitoba","4618060","New construction","Cottage",4100
2022,"Grahamdale, Rural municipality, Manitoba","4618060","New construction","Duplex",57200
2022,"Grahamdale, Rural municipality, Manitoba","4618060","New construction","Mobile",176900
2022,"Grahamdale, Rural municipality, Manitoba","4618060","New construction","Single",1237100
2022,"Grahamdale, Rural municipality, Manitoba","4618060","Renovations","Duplex",83000
2022,"Grahamdale, Rural municipality, Manitoba","4618060","Renovations","Single",1624300
2022,"Grahamdale, Rural municipality, Manitoba","4618060","Renovations","Small project",41100
2022,"Granby, Ville, Quebec","2447017","New construction","Apartment",119872500
2022,"Granby, Ville, Quebec","2447017","New construction","Duplex",13804100
2022,"Granby, Ville, Quebec","2447017","New construction","Mobile",2900
2022,"Granby, Ville, Quebec","2447017","New construction","Row",2099200
2022,"Granby, Ville, Quebec","2447017","New construction","Single",32685200
2022,"Granby, Ville, Quebec","2447017","Renovations","Apartment",33525300
2022,"Granby, Ville, Quebec","2447017","Renovations","Duplex",2098800
2022,"Granby, Ville, Quebec","2447017","Renovations","Single",64341000
2022,"Granby, Ville, Quebec","2447017","Renovations","Small project",12498600
2022,"Grand Bank, Town, Newfoundland and Labrador","1002019","Renovations","Small project",507900
2022,"Grand Bay-Westfield, Town, New Brunswick","1305015","New construction","Apartment",145500
2022,"Grand Bay-Westfield, Town, New Brunswick","1305015","New construction","Cottage",81500
2022,"Grand Bay-Westfield, Town, New Brunswick","1305015","New construction","Row",832000
2022,"Grand Bay-Westfield, Town, New Brunswick","1305015","New construction","Single",3788000
2022,"Grand Bay-Westfield, Town, New Brunswick","1305015","Renovations","Single",1287000
2022,"Grand Bay-Westfield, Town, New Brunswick","1305015","Renovations","Small project",724400
2022,"Grand Coulee, Town, Saskatchewan","4706028","New construction","Single",82700
2022,"Grand Falls-Windsor, Town, Newfoundland and Labrador","1006017","New construction","Apartment",1535700
2022,"Grand Falls-Windsor, Town, Newfoundland and Labrador","1006017","New construction","Single",5480100
2022,"Grand Falls-Windsor, Town, Newfoundland and Labrador","1006017","Renovations","Apartment",8088000
2022,"Grand Falls-Windsor, Town, Newfoundland and Labrador","1006017","Renovations","Single",24805600
2022,"Grand Falls-Windsor, Town, Newfoundland and Labrador","1006017","Renovations","Small project",1552300
2022,"Grand Forks, City, British Columbia","5905032","New construction","Apartment",1371700
2022,"Grand Forks, City, British Columbia","5905032","New construction","Duplex",1696900
2022,"Grand Forks, City, British Columbia","5905032","New construction","Single",3041500
2022,"Grand Forks, City, British Columbia","5905032","Renovations","Apartment",1068700
2022,"Grand Forks, City, British Columbia","5905032","Renovations","Single",17586000
2022,"Grand Forks, City, British Columbia","5905032","Renovations","Small project",857100
2022,"Grand Valley, Town, Ontario","3522010","New construction","Duplex",31100
2022,"Grand Valley, Town, Ontario","3522010","New construction","Single",16371600
2022,"Grand Valley, Town, Ontario","3522010","Renovations","Apartment",1947700
2022,"Grand Valley, Town, Ontario","3522010","Renovations","Single",19275200
2022,"Grand Valley, Town, Ontario","3522010","Renovations","Small project",336500
2022,"Grande Prairie County No. 1, Municipal district, Alberta","4819006","New construction","Apartment",3702000
2022,"Grande Prairie County No. 1, Municipal district, Alberta","4819006","New construction","Duplex",2926400
2022,"Grande Prairie County No. 1, Municipal district, Alberta","4819006","New construction","Mobile",1334800
2022,"Grande Prairie County No. 1, Municipal district, Alberta","4819006","New construction","Row",616700
2022,"Grande Prairie County No. 1, Municipal district, Alberta","4819006","New construction","Single",46708100
2022,"Grande Prairie County No. 1, Municipal district, Alberta","4819006","Renovations","Apartment",121700
2022,"Grande Prairie County No. 1, Municipal district, Alberta","4819006","Renovations","Mobile",56200
2022,"Grande Prairie County No. 1, Municipal district, Alberta","4819006","Renovations","Single",68594500
2022,"Grande Prairie County No. 1, Municipal district, Alberta","4819006","Renovations","Small project",1994400
2022,"Grande Prairie, City, Alberta","4819012","New construction","Apartment",8869000
2022,"Grande Prairie, City, Alberta","4819012","New construction","Duplex",7572100
2022,"Grande Prairie, City, Alberta","4819012","New construction","Mobile",1795200
2022,"Grande Prairie, City, Alberta","4819012","New construction","Row",306600
2022,"Grande Prairie, City, Alberta","4819012","New construction","Single",42453700
2022,"Grande Prairie, City, Alberta","4819012","Renovations","Apartment",19742700
2022,"Grande Prairie, City, Alberta","4819012","Renovations","Duplex",2179300
2022,"Grande Prairie, City, Alberta","4819012","Renovations","Row",151900
2022,"Grande Prairie, City, Alberta","4819012","Renovations","Single",31182000
2022,"Grande Prairie, City, Alberta","4819012","Renovations","Small project",3762500
2022,"Grandview, Municipality, Manitoba","4617058","New construction","Single",1119700
2022,"Grandview, Municipality, Manitoba","4617058","Renovations","Single",5704000
2022,"Grandview, Municipality, Manitoba","4617058","Renovations","Small project",69900
2022,"Gravelbourg, Town, Saskatchewan","4703071","Renovations","Small project",29700
2022,"Gravenhurst, Town, Ontario","3544002","New construction","Apartment",22809700
2022,"Gravenhurst, Town, Ontario","3544002","New construction","Cottage",3997200
2022,"Gravenhurst, Town, Ontario","3544002","New construction","Duplex",945000
2022,"Gravenhurst, Town, Ontario","3544002","New construction","Mobile",244100
2022,"Gravenhurst, Town, Ontario","3544002","New construction","Row",7797700
2022,"Gravenhurst, Town, Ontario","3544002","New construction","Single",51871800
2022,"Gravenhurst, Town, Ontario","3544002","Renovations","Apartment",2727500
2022,"Gravenhurst, Town, Ontario","3544002","Renovations","Cottage",29349900
2022,"Gravenhurst, Town, Ontario","3544002","Renovations","Row",1166000
2022,"Gravenhurst, Town, Ontario","3544002","Renovations","Single",54423600
2022,"Gravenhurst, Town, Ontario","3544002","Renovations","Small project",1612700
2022,"Greater Madawaska, Township, Ontario","3547008","New construction","Cottage",1084500
2022,"Greater Madawaska, Township, Ontario","3547008","New construction","Mobile",32900
2022,"Greater Madawaska, Township, Ontario","3547008","New construction","Single",27185800
2022,"Greater Madawaska, Township, Ontario","3547008","Renovations","Apartment",180000
2022,"Greater Madawaska, Township, Ontario","3547008","Renovations","Cottage",165000
2022,"Greater Madawaska, Township, Ontario","3547008","Renovations","Single",20246900
2022,"Greater Madawaska, Township, Ontario","3547008","Renovations","Small project",596400
2022,"Greater Napanee, Town, Ontario","3511015","New construction","Apartment",19015400
2022,"Greater Napanee, Town, Ontario","3511015","New construction","Duplex",389500
2022,"Greater Napanee, Town, Ontario","3511015","New construction","Row",6634600
2022,"Greater Napanee, Town, Ontario","3511015","New construction","Single",27841400
2022,"Greater Napanee, Town, Ontario","3511015","Renovations","Apartment",1470800
2022,"Greater Napanee, Town, Ontario","3511015","Renovations","Single",29532000
2022,"Greater Napanee, Town, Ontario","3511015","Renovations","Small project",1284000
2022,"Greater Sudbury (prev: Greater Sudbury / Grand Sudbury), City, Ontario","3553005","New construction","Apartment",39304200
2022,"Greater Sudbury (prev: Greater Sudbury / Grand Sudbury), City, Ontario","3553005","New construction","Cottage",2311100
2022,"Greater Sudbury (prev: Greater Sudbury / Grand Sudbury), City, Ontario","3553005","New construction","Duplex",5812800
2022,"Greater Sudbury (prev: Greater Sudbury / Grand Sudbury), City, Ontario","3553005","New construction","Mobile",478200
2022,"Greater Sudbury (prev: Greater Sudbury / Grand Sudbury), City, Ontario","3553005","New construction","Row",11476500
2022,"Greater Sudbury (prev: Greater Sudbury / Grand Sudbury), City, Ontario","3553005","New construction","Single",32560600
2022,"Greater Sudbury (prev: Greater Sudbury / Grand Sudbury), City, Ontario","3553005","Renovations","Apartment",151244000
2022,"Greater Sudbury (prev: Greater Sudbury / Grand Sudbury), City, Ontario","3553005","Renovations","Cottage",4642300
2022,"Greater Sudbury (prev: Greater Sudbury / Grand Sudbury), City, Ontario","3553005","Renovations","Duplex",1723400
2022,"Greater Sudbury (prev: Greater Sudbury / Grand Sudbury), City, Ontario","3553005","Renovations","Single",131065700
2022,"Greater Sudbury (prev: Greater Sudbury / Grand Sudbury), City, Ontario","3553005","Renovations","Small project",17747300
2022,"Greenstone, Municipality, Ontario","3558075","New construction","Single",636000
2022,"Greenstone, Municipality, Ontario","3558075","Renovations","Apartment",145200
2022,"Greenstone, Municipality, Ontario","3558075","Renovations","Single",5264700
2022,"Greenstone, Municipality, Ontario","3558075","Renovations","Small project",501700
2022,"Greenview No. 16, Municipal district, Alberta","4818015","New construction","Apartment",434000
2022,"Greenview No. 16, Municipal district, Alberta","4818015","New construction","Cottage",15400
2022,"Greenview No. 16, Municipal district, Alberta","4818015","New construction","Mobile",311800
2022,"Greenview No. 16, Municipal district, Alberta","4818015","New construction","Single",5649100
2022,"Greenview No. 16, Municipal district, Alberta","4818015","Renovations","Single",15399000
2022,"Greenview No. 16, Municipal district, Alberta","4818015","Renovations","Small project",73300
2022,"Greenwich, Parish, New Brunswick","1305038","New construction","Single",1602700
2022,"Greenwood, City, British Columbia","5905042","Renovations","Single",21973400
2022,"Greenwood, City, British Columbia","5905042","Renovations","Small project",58200
2022,"Grenfell, Town, Saskatchewan","4705029","Renovations","Apartment",313800
2022,"Grenfell, Town, Saskatchewan","4705029","Renovations","Single",28600
2022,"Grenfell, Town, Saskatchewan","4705029","Renovations","Small project",13200
2022,"Grenville, Village, Quebec","2476055","New construction","Apartment",1802200
2022,"Grenville, Village, Quebec","2476055","New construction","Single",2729700
2022,"Grenville, Village, Quebec","2476055","Renovations","Apartment",624000
2022,"Grenville, Village, Quebec","2476055","Renovations","Single",122700
2022,"Grenville, Village, Quebec","2476055","Renovations","Small project",294000
2022,"Grey Highlands, Municipality, Ontario","3542015","New construction","Cottage",53300
2022,"Grey Highlands, Municipality, Ontario","3542015","New construction","Row",6454800
2022,"Grey Highlands, Municipality, Ontario","3542015","New construction","Single",39024500
2022,"Grey Highlands, Municipality, Ontario","3542015","Renovations","Apartment",1379500
2022,"Grey Highlands, Municipality, Ontario","3542015","Renovations","Single",106173200
2022,"Grey Highlands, Municipality, Ontario","3542015","Renovations","Small project",956000
2022,"Grey, Rural municipality, Manitoba","4609018","New construction","Apartment",2600
2022,"Grey, Rural municipality, Manitoba","4609018","New construction","Single",2567600
2022,"Grey, Rural municipality, Manitoba","4609018","Renovations","Single",8874000
2022,"Grey, Rural municipality, Manitoba","4609018","Renovations","Small project",259800
2022,"Grimsby, Town, Ontario","3526065","New construction","Apartment",38300
2022,"Grimsby, Town, Ontario","3526065","New construction","Row",81200
2022,"Grimsby, Town, Ontario","3526065","New construction","Single",28579300
2022,"Grimsby, Town, Ontario","3526065","Renovations","Apartment",322000
2022,"Grimsby, Town, Ontario","3526065","Renovations","Duplex",1031000
2022,"Grimsby, Town, Ontario","3526065","Renovations","Row",1892800
2022,"Grimsby, Town, Ontario","3526065","Renovations","Single",85968000
2022,"Grimsby, Town, Ontario","3526065","Renovations","Small project",2000800
2022,"Guelph, City, Ontario","3523008","New construction","Apartment",99428200
2022,"Guelph, City, Ontario","3523008","New construction","Duplex",11120100
2022,"Guelph, City, Ontario","3523008","New construction","Row",36583400
2022,"Guelph, City, Ontario","3523008","New construction","Single",33304700
2022,"Guelph, City, Ontario","3523008","Renovations","Apartment",60347100
2022,"Guelph, City, Ontario","3523008","Renovations","Duplex",9689200
2022,"Guelph, City, Ontario","3523008","Renovations","Row",3137300
2022,"Guelph, City, Ontario","3523008","Renovations","Single",313561600
2022,"Guelph, City, Ontario","3523008","Renovations","Small project",8193200
2022,"Guelph/Eramosa, Township, Ontario","3523009","New construction","Apartment",990500
2022,"Guelph/Eramosa, Township, Ontario","3523009","New construction","Row",6390700
2022,"Guelph/Eramosa, Township, Ontario","3523009","New construction","Single",12590900
2022,"Guelph/Eramosa, Township, Ontario","3523009","Renovations","Apartment",5685300
2022,"Guelph/Eramosa, Township, Ontario","3523009","Renovations","Single",65930700
2022,"Guelph/Eramosa, Township, Ontario","3523009","Renovations","Small project",2599700
2022,"Gull Lake, Summer village, Alberta","4808028","New construction","Single",704000
2022,"Gull Lake, Summer village, Alberta","4808028","Renovations","Single",17900
2022,"Gull Lake, Summer village, Alberta","4808028","Renovations","Small project",41500
2022,"Gull Lake, Town, Saskatchewan","4708011","New construction","Single",3300
2022,"Gull Lake, Town, Saskatchewan","4708011","Renovations","Small project",35800
2022,"Guysborough, Municipal district, Nova Scotia","1213004","New construction","Cottage",233100
2022,"Guysborough, Municipal district, Nova Scotia","1213004","New construction","Mobile",253000
2022,"Guysborough, Municipal district, Nova Scotia","1213004","New construction","Single",6167100
2022,"Guysborough, Municipal district, Nova Scotia","1213004","Renovations","Apartment",2697900
2022,"Guysborough, Municipal district, Nova Scotia","1213004","Renovations","Single",10200500
2022,"Guysborough, Municipal district, Nova Scotia","1213004","Renovations","Small project",497500
2022,"Hague, Town, Saskatchewan","4715034","New construction","Row",865400
2022,"Hague, Town, Saskatchewan","4715034","New construction","Single",2130200
2022,"Hague, Town, Saskatchewan","4715034","Renovations","Single",3248300
2022,"Hague, Town, Saskatchewan","4715034","Renovations","Small project",124100
2022,"Haldimand County, City, Ontario","3528018","New construction","Apartment",16361700
2022,"Haldimand County, City, Ontario","3528018","New construction","Cottage",4508300
2022,"Haldimand County, City, Ontario","3528018","New construction","Duplex",1221500
2022,"Haldimand County, City, Ontario","3528018","New construction","Mobile",13500
2022,"Haldimand County, City, Ontario","3528018","New construction","Row",16071300
2022,"Haldimand County, City, Ontario","3528018","New construction","Single",95494200
2022,"Haldimand County, City, Ontario","3528018","Renovations","Apartment",9025100
2022,"Haldimand County, City, Ontario","3528018","Renovations","Cottage",21328500
2022,"Haldimand County, City, Ontario","3528018","Renovations","Row",847000
2022,"Haldimand County, City, Ontario","3528018","Renovations","Single",190063800
2022,"Haldimand County, City, Ontario","3528018","Renovations","Small project",3247800
2022,"Halifax, Regional municipality, Nova Scotia","1209034","New construction","Apartment",780427900
2022,"Halifax, Regional municipality, Nova Scotia","1209034","New construction","Cottage",3593000
2022,"Halifax, Regional municipality, Nova Scotia","1209034","New construction","Duplex",17422500
2022,"Halifax, Regional municipality, Nova Scotia","1209034","New construction","Mobile",787300
2022,"Halifax, Regional municipality, Nova Scotia","1209034","New construction","Row",61586900
2022,"Halifax, Regional municipality, Nova Scotia","1209034","New construction","Single",420819700
2022,"Halifax, Regional municipality, Nova Scotia","1209034","Renovations","Apartment",352401900
2022,"Halifax, Regional municipality, Nova Scotia","1209034","Renovations","Cottage",8652900
2022,"Halifax, Regional municipality, Nova Scotia","1209034","Renovations","Duplex",30387400
2022,"Halifax, Regional municipality, Nova Scotia","1209034","Renovations","Row",10363400
2022,"Halifax, Regional municipality, Nova Scotia","1209034","Renovations","Single",749547100
2022,"Halifax, Regional municipality, Nova Scotia","1209034","Renovations","Small project",14326300
2022,"Halton Hills, Town, Ontario","3524015","New construction","Apartment",1133800
2022,"Halton Hills, Town, Ontario","3524015","New construction","Duplex",7000
2022,"Halton Hills, Town, Ontario","3524015","New construction","Row",40103100
2022,"Halton Hills, Town, Ontario","3524015","New construction","Single",52661200
2022,"Halton Hills, Town, Ontario","3524015","Renovations","Apartment",18028600
2022,"Halton Hills, Town, Ontario","3524015","Renovations","Row",1922900
2022,"Halton Hills, Town, Ontario","3524015","Renovations","Single",127911600
2022,"Halton Hills, Town, Ontario","3524015","Renovations","Small project",3004100
2022,"Hamilton, City, Ontario","3525005","New construction","Apartment",382673000
2022,"Hamilton, City, Ontario","3525005","New construction","Duplex",51630600
2022,"Hamilton, City, Ontario","3525005","New construction","Mobile",1978400
2022,"Hamilton, City, Ontario","3525005","New construction","Row",315147200
2022,"Hamilton, City, Ontario","3525005","New construction","Single",419384500
2022,"Hamilton, City, Ontario","3525005","Renovations","Apartment",335228000
2022,"Hamilton, City, Ontario","3525005","Renovations","Duplex",24058700
2022,"Hamilton, City, Ontario","3525005","Renovations","Row",4895100
2022,"Hamilton, City, Ontario","3525005","Renovations","Single",960498400
2022,"Hamilton, City, Ontario","3525005","Renovations","Small project",30099300
2022,"Hamilton, Township, Ontario","3514019","New construction","Cottage",645700
2022,"Hamilton, Township, Ontario","3514019","New construction","Single",28379500
2022,"Hamilton, Township, Ontario","3514019","Renovations","Apartment",1945000
2022,"Hamilton, Township, Ontario","3514019","Renovations","Cottage",4135800
2022,"Hamilton, Township, Ontario","3514019","Renovations","Duplex",3093000
2022,"Hamilton, Township, Ontario","3514019","Renovations","Single",50255600
2022,"Hamilton, Township, Ontario","3514019","Renovations","Small project",706300
2022,"Hamiota, Municipality, Manitoba","4615037","New construction","Single",1606800
2022,"Hamiota, Municipality, Manitoba","4615037","Renovations","Single",713000
2022,"Hamiota, Municipality, Manitoba","4615037","Renovations","Small project",28100
2022,"Hammond, Parish, New Brunswick","1305001","New construction","Cottage",90700
2022,"Hammond, Parish, New Brunswick","1305001","Renovations","Small project",5200
2022,"Hampstead, Parish, New Brunswick","1304006","Renovations","Small project",1200
2022,"Hampstead, Ville, Quebec","2466062","New construction","Duplex",53700
2022,"Hampstead, Ville, Quebec","2466062","New construction","Single",7157100
2022,"Hampstead, Ville, Quebec","2466062","Renovations","Apartment",8799700
2022,"Hampstead, Ville, Quebec","2466062","Renovations","Duplex",9011700
2022,"Hampstead, Ville, Quebec","2466062","Renovations","Single",96992200
2022,"Hampstead, Ville, Quebec","2466062","Renovations","Small project",3133000
2022,"Hampton, Parish, New Brunswick","1305006","New construction","Cottage",88700
2022,"Hampton, Parish, New Brunswick","1305006","New construction","Mobile",192200
2022,"Hampton, Parish, New Brunswick","1305006","New construction","Single",5768700
2022,"Hampton, Parish, New Brunswick","1305006","Renovations","Single",20289600
2022,"Hampton, Parish, New Brunswick","1305006","Renovations","Small project",244400
2022,"Hampton, Town, New Brunswick","1305007","New construction","Apartment",3139100
2022,"Hampton, Town, New Brunswick","1305007","New construction","Duplex",428900
2022,"Hampton, Town, New Brunswick","1305007","New construction","Row",1800
2022,"Hampton, Town, New Brunswick","1305007","New construction","Single",6562800
2022,"Hampton, Town, New Brunswick","1305007","Renovations","Apartment",161000
2022,"Hampton, Town, New Brunswick","1305007","Renovations","Single",11953800
2022,"Hampton, Town, New Brunswick","1305007","Renovations","Small project",511200
2022,"Hanna, Town, Alberta","4804011","New construction","Apartment",1282600
2022,"Hanna, Town, Alberta","4804011","Renovations","Apartment",300
2022,"Hanna, Town, Alberta","4804011","Renovations","Single",18100
2022,"Hanna, Town, Alberta","4804011","Renovations","Small project",110300
2022,"Hanover, Rural municipality, Manitoba","4602041","New construction","Apartment",20770800
2022,"Hanover, Rural municipality, Manitoba","4602041","New construction","Duplex",10146800
2022,"Hanover, Rural municipality, Manitoba","4602041","New construction","Mobile",1100
2022,"Hanover, Rural municipality, Manitoba","4602041","New construction","Row",313600
2022,"Hanover, Rural municipality, Manitoba","4602041","New construction","Single",46104300
2022,"Hanover, Rural municipality, Manitoba","4602041","Renovations","Apartment",1282300
2022,"Hanover, Rural municipality, Manitoba","4602041","Renovations","Single",39521100
2022,"Hanover, Rural municipality, Manitoba","4602041","Renovations","Small project",1589600
2022,"Hanover, Town, Ontario","3542029","New construction","Apartment",20822600
2022,"Hanover, Town, Ontario","3542029","New construction","Duplex",3539600
2022,"Hanover, Town, Ontario","3542029","New construction","Single",6702400
2022,"Hanover, Town, Ontario","3542029","Renovations","Apartment",3071600
2022,"Hanover, Town, Ontario","3542029","Renovations","Single",2706500
2022,"Hanover, Town, Ontario","3542029","Renovations","Small project",362500
2022,"Hanwell, Rural community, New Brunswick","1310017","New construction","Mobile",53900
2022,"Hanwell, Rural community, New Brunswick","1310017","New construction","Single",10010900
